date,open,high,low,close,volume
2025-02-24,3972.48,3995.95,3949.23,3969.72,220810618
2025-02-25,3933.64,3955.43,3915.65,3925.65,178108580
2025-02-26,3931.84,3960.33,3925.37,3959.94,191062501
2025-02-27,3961.06,3973.93,3933.46,3968.12,202887963
2025-02-28,3950.19,3972.48,3886.4,3890.05,198104147
2025-03-03,3899.7,3930.0,3872.59,3888.47,177623166
2025-03-04,3865.99,3890.42,3855.73,3885.22,149850967
2025-03-05,3887.8,3906.42,3877.02,3902.57,158652751
2025-03-06,3923.38,3964.49,3917.08,3956.24,193960915
2025-03-07,3944.91,3967.07,3935.05,3944.01,166732375
2025-03-10,3945.58,3949.14,3905.13,3928.8,152765232
2025-03-11,3890.43,3941.42,3889.43,3941.42,144754402
2025-03-12,3946.86,3953.61,3921.47,3927.23,156732190
2025-03-13,3925.74,3939.29,3897.38,3911.58,156536443
2025-03-14,3919.62,4014.16,3919.62,4006.56,216139003
2025-03-17,4020.64,4021.73,3992.26,3996.79,162202911
2025-03-18,4011.78,4016.87,3995.96,4007.72,140208496
2025-03-19,4004.83,4025.3,3989.51,4010.17,144419428
2025-03-20,4011.06,4012.04,3969.93,3974.99,133754670
2025-03-21,3966.51,3983.15,3904.77,3914.7,165905294
2025-03-24,3916.11,3938.18,3907.2,3934.85,152234674
2025-03-25,3937.9,3946.36,3921.53,3932.3,140475399
2025-03-26,3930.21,3942.03,3916.86,3919.36,131164187
2025-03-27,3911.38,3952.99,3903.65,3932.41,126793738
2025-03-28,3930.78,3934.23,3907.38,3915.17,126356214
2025-03-31,3905.98,3928.45,3872.4,3887.31,166798523
2025-04-01,3892.78,3905.26,3882.4,3887.68,140380274
2025-04-02,3884.42,3900.49,3877.16,3884.39,113043175
2025-04-03,3843.42,3883.7,3843.42,3861.5,142599789
2025-04-07,3675.2,3707.78,3514.12,3589.44,312578586
2025-04-08,3597.99,3650.76,3583.87,3650.76,280197312
2025-04-09,3606.1,3686.79,3587.34,3686.79,262305708
2025-04-10,3749.13,3756.14,3708.82,3735.12,227252227
2025-04-11,3730.31,3762.37,3708.46,3750.52,168759691
2025-04-14,3772.04,3776.63,3754.03,3759.14,164462403
2025-04-15,3756.48,3764.49,3737.85,3761.23,134006040
2025-04-16,3757.88,3775.17,3721.6,3772.82,156359006
2025-04-17,3755.09,3779.13,3749.5,3772.22,122371002
2025-04-18,3760.04,3782.04,3754.41,3772.52,102948509
2025-04-21,3768.14,3790.18,3763.14,3784.88,121355730
2025-04-22,3780.11,3799.23,3778.08,3783.95,125688257
2025-04-23,3803.43,3807.95,3780.52,3786.88,131986870
2025-04-24,3787.46,3807.26,3775.21,3784.36,117164560
2025-04-25,3792.08,3801.58,3780.78,3786.99,124591133
2025-04-28,3786.39,3792.01,3772.8,3781.62,125145091
2025-04-29,3776.0,3785.32,3768.03,3775.08,111514694
2025-04-30,3775.83,3787.56,3768.76,3770.57,143681658
2025-05-06,3794.38,3809.09,3782.78,3808.54,158520459
