date,open,high,low,close,volume
2026-01-15,3318.11,3372.47,3309.06,3367.92,320578479
2026-01-16,3394.35,3407.86,3354.65,3361.02,312079464
2026-01-19,3340.94,3383.79,3326.13,3337.61,266213496
2026-01-20,3340.46,3347.94,3257.44,3277.98,271654065
2026-01-21,3270.13,3329.5,3270.13,3295.52,239488784
2026-01-22,3312.75,3337.27,3280.32,3328.65,244048571
2026-01-23,3334.02,3349.5,3316.65,3349.5,304128627
2026-01-26,3365.61,3367.99,3304.36,3319.15,326114075
2026-01-27,3316.02,3366.68,3277.26,3342.6,275879502
2026-01-28,3359.79,3361.14,3301.05,3323.56,267660982
2026-01-29,3322.48,3356.48,3298.59,3304.51,304722689
2026-01-30,3301.54,3369.24,3255.65,3346.36,270277334
2026-02-02,3368.14,3390.3,3262.12,3264.11,245886883
2026-02-03,3318.06,3332.48,3249.06,3324.89,236713739
2026-02-04,3298.32,3318.9,3244.71,3311.51,245288715
2026-02-05,3277.72,3288.38,3238.78,3260.28,215234082
2026-02-06,3222.88,3288.03,3199.14,3236.46,218119516
2026-02-09,3299.6,3340.33,3276.57,3332.77,242919658
2026-02-10,3321.88,3348.48,3320.54,3320.54,247658452
2026-02-11,3312.64,3324.18,3284.24,3284.74,228686816
2026-02-12,3294.57,3334.35,3292.68,3328.06,233849768
2026-02-13,3309.43,3323.37,3275.29,3275.96,213034284
2026-02-24,3331.79,3343.24,3292.5,3308.26,228065490
2026-02-25,3313.09,3363.18,3302.76,3354.82,239093899
2026-02-26,3346.74,3351.57,3310.55,3344.98,258474728
2026-02-27,3303.98,3326.58,3292.89,3310.3,246313069
2026-03-02,3257.05,3319.91,3257.05,3294.16,281293741
2026-03-03,3316.63,3331.26,3206.62,3209.48,294310265
2026-03-04,3171.19,3217.11,3149.41,3164.37,222271723
2026-03-05,3236.15,3264.8,3194.96,3216.94,246635592
2026-03-06,3197.66,3248.9,3177.87,3229.3,227445978
2026-03-09,3152.72,3220.01,3111.88,3208.58,260338053
2026-03-10,3281.94,3308.75,3272.99,3306.14,241663469
2026-03-11,3318.41,3388.1,3318.41,3349.53,240926113
2026-03-12,3357.03,3358.77,3286.77,3317.52,230926354
2026-03-13,3296.5,3342.85,3296.11,3310.28,231741928
2026-03-16,3323.98,3360.35,3284.05,3357.02,213329075
2026-03-17,3385.71,3390.02,3279.87,3280.06,213048318
2026-03-18,3307.82,3350.56,3274.26,3346.37,198278536
2026-03-19,3311.44,3361.21,3295.45,3309.1,204201198
2026-03-20,3362.07,3426.61,3348.7,3352.1,232187615
2026-03-23,3300.56,3334.46,3214.82,3235.22,247330704
2026-03-24,3266.93,3270.19,3155.27,3251.55,211205980
2026-03-25,3287.17,3325.26,3278.73,3316.97,211728529
2026-03-26,3299.03,3347.23,3264.0,3272.49,190422318
2026-03-27,3236.37,3323.33,3228.41,3295.88,174126366
2026-03-30,3254.43,3280.64,3224.6,3279.29,121166715
